,Token,Frequency_x,Frequency_y,Difference
46,H1,0.00174199868988,0.0,0.00174199868988
7,REG,0.00858245943549,0.00687500502908,0.0017074544064
20,China,0.00322892935195,0.00188953601938,0.00133939333258
68,Q2,0.00126954313838,0.0,0.00126954313838
72,August,0.00124925363617,0.0,0.00124925363617
12,BRIEF,0.00537381958575,0.00425545015633,0.00111836942942
25,Form,0.00295647032226,0.00207903771853,0.00087743260372
51,net,0.0016376526785,0.000840921078548,0.000796731599956
32,8.3,0.0024376387657,0.00167496178771,0.000762676977991
135,Key,0.000710132577404,0.0,0.000710132577404
18,Markets,0.00344921537596,0.00274281843953,0.000706396936435
16,Research,0.00380573091482,0.00312380431716,0.000681926597661
67,PlayerWatch,0.00129852814154,0.000640574051375,0.000657954090165
150,loss,0.000655061071402,0.0,0.000655061071402
157,School,0.00063477156919,0.0,0.00063477156919
45,profit,0.00174199868988,0.00112068389472,0.000621314795155
61,Variable,0.00137678765007,0.000758240029499,0.000618547620571
64,FRN,0.00137099064944,0.000760572358104,0.000610418291334
62,Fix,0.00137099064944,0.000766053330326,0.000604937319112
54,Rate,0.00151301716492,0.0009159054432,0.000597111721719
178,Pipeline,0.000588395564135,0.0,0.000588395564135
4,s,0.0131620899347,0.0125762656877,0.000585824246988
180,Aug,0.000585497063819,0.0,0.000585497063819
19,The,0.00328979785859,0.00271051568835,0.000579282170238
193,September,0.000565207561608,0.0,0.000565207561608
192,rate,0.000565207561608,0.0,0.000565207561608
200,Securities,0.00054201955908,0.0,0.00054201955908
205,Master,0.000536222558448,0.0,0.000536222558448
217,data,0.000518831556553,0.0,0.000518831556553
218,Issuer,0.000518831556553,0.0,0.000518831556553
219,fall,0.000518831556553,0.0,0.000518831556553
222,police,0.000515933056237,0.0,0.000515933056237
224,Therapeutics,0.000510136055605,0.0,0.000510136055605
230,Wall,0.000498542054341,0.0,0.000498542054341
43,pct,0.00176228819209,0.00126540488467,0.000496883307424
237,Performance,0.000486948053077,0.0,0.000486948053077
243,6,0.000472455551498,0.0,0.000472455551498
248,List,0.000469557051182,0.0,0.000469557051182
251,yuan,0.000466658550866,0.0,0.000466658550866
250,Insights,0.000466658550866,0.0,0.000466658550866
103,TeamReport,0.000863753094149,0.000399761122904,0.000463991971245
47,PLC,0.00169852118514,0.00123765017427,0.000460871010873
255,Iran,0.000460861550234,0.0,0.000460861550234
258,Growing,0.000457963049918,0.0,0.000457963049918
256,Granite,0.000457963049918,0.0,0.000457963049918
261,600,0.000455064549602,0.0,0.000455064549602
260,off,0.000455064549602,0.0,0.000455064549602
14,as,0.00414195695147,0.0036940586611,0.000447898290377
97,stocks,0.000892738097308,0.000445124914272,0.000447613183036
267,White,0.000446369048654,0.0,0.000446369048654
275,court,0.000437673547706,0.0,0.000437673547706
277,Athletics,0.000437673547706,0.0,0.000437673547706
278,y,0.00043477504739,0.0,0.00043477504739
279,Lawsuit,0.00043477504739,0.0,0.00043477504739
282,Cash,0.000431876547075,0.0,0.000431876547075
281,Team,0.000431876547075,0.0,0.000431876547075
286,All,0.000428978046759,0.0,0.000428978046759
284,Deadline,0.000428978046759,0.0,0.000428978046759
287,Funds,0.000428978046759,0.0,0.000428978046759
291,Asia,0.000423181046127,0.0,0.000423181046127
295,Life,0.000420282545811,0.0,0.000420282545811
293,Lead,0.000420282545811,0.0,0.000420282545811
294,markets,0.000420282545811,0.0,0.000420282545811
299,8.5,0.000417384045495,0.0,0.000417384045495
297,Vice,0.000417384045495,0.0,0.000417384045495
95,Development,0.00089853509794,0.000491421637082,0.000407113460858
39,up,0.00204634122305,0.00165082218665,0.000395519036402
22,Asset,0.00301733882889,0.00263238268008,0.000384956148809
26,Value,0.00294487632099,0.00256521161626,0.000379664704736
52,Second,0.00157678417187,0.0012084960667,0.000368288105167
27,Net,0.00290719581688,0.00254515359025,0.000362042226632
50,after,0.00164055117882,0.00131018559388,0.000330365584937
