,Token,Frequency_x,Frequency_y,Difference
153,dividend,0.000676626610371,0.000468468511785,0.000208158098586
169,Appoints,0.000617720293704,0.000414896765881,0.000202823527823
122,FRN,0.000753045615778,0.000555079957861,0.000197965657917
94,Investment,0.000875634436951,0.000684347378693,0.000191287058258
99,Rate,0.000850161435149,0.000669175756293,0.000180985678856
146,off,0.000689363111272,0.000515217900721,0.000174145210551
13,U.S.,0.00434473886989,0.00417499007753,0.000169748792359
135,market,0.000711651987849,0.000550239333156,0.000161412654694
180,2019,0.000560406039649,0.000401414489016,0.000158991550632
140,Agreement,0.000700507549561,0.000543839312572,0.000156668236989
249,central,0.000450553719377,0.000294660846178,0.000155892873198
182,Plc,0.000558813977036,0.000403753582834,0.000155060394202
67,Capital,0.00123862471263,0.00108387759769,0.000154747114943
187,police,0.000547669538748,0.000394657106877,0.000153012431871
281,won,0.000421896592349,0.000274128800447,0.000147767791902
190,Sales,0.000546077476135,0.000399692656067,0.000146384820068
236,low,0.000461698157665,0.000316037564677,0.000145660592988
144,yuan,0.00069413929911,0.000549816996772,0.000144322302339
43,over,0.00165256099192,0.00150829317591,0.000144267816007
157,June,0.000662298046858,0.000523534678739,0.000138763368119
228,Securities,0.000466474345503,0.000338973679054,0.000127500666449
34,The,0.00212699565048,0.0020038886785,0.000123106971988
213,Russian,0.000501499722981,0.00037880324878,0.000122696474201
74,A,0.00110489145317,0.000982321941113,0.000122569512058
126,STOCKS,0.000738717052264,0.000621971543559,0.000116745508705
111,South,0.000797623368932,0.000680968687623,0.000116654681309
217,Private,0.000490355284693,0.000373962624075,0.000116392660618
209,Class,0.000509460036044,0.000397191125179,0.000112268910865
100,is,0.000842201122086,0.000732396264194,0.000109804857891
276,Action,0.000425080717574,0.000316200001748,0.000108880715827
168,Fed,0.000617720293704,0.000509987427046,0.000107732866658
300,Strategic,0.000401199778385,0.000296837502925,0.00010436227546
204,rate,0.000514236223882,0.00041064091463,0.000103595309252
274,LLP,0.0004282648428,0.000325426427361,0.000102838415438
286,No,0.000415528341899,0.000312983747749,0.00010254459415
205,6,0.00051264416127,0.000412102848266,0.000100541313004
260,50,0.000441001343701,0.000340500587519,0.000100500756182
128,Dividend,0.000737124989652,0.000638670074423,9.84549152285e-05
253,could,0.000444185468926,0.000348005180183,9.6180288743e-05
73,Management,0.00112718032975,0.00103228758405,9.48927457002e-05
38,2,0.00196938145183,0.00188001416841,8.93672834227e-05
240,Korea,0.000456921969827,0.000370681395247,8.62405745799e-05
224,Asia,0.000469658470728,0.000384586008496,8.50724622324e-05
352,Common,0.000361398213069,0.000277312567032,8.40856460372e-05
192,firm,0.000536525100459,0.000453264401971,8.3260698488e-05
142,will,0.000697323424336,0.000615279136248,8.20442880876e-05
203,set,0.000515828286495,0.000433901903148,8.19263833464e-05
131,5,0.000721204363525,0.000641918815836,7.92855476889e-05
239,week,0.00045851403244,0.000380427619487,7.80864129529e-05
303,Iran,0.000394831527934,0.000318539095565,7.6292432369e-05
327,Shareholders,0.00037413471397,0.000300898429692,7.32362842784e-05
247,hit,0.000452145781989,0.000379907820861,7.22379611284e-05
284,2020,0.000418712467124,0.000346608221375,7.21042457484e-05
145,bank,0.000692547236498,0.000620769509236,7.17777272614e-05
332,cash,0.000369358526132,0.000297812125349,7.15464007831e-05
329,CFO,0.000372542651357,0.000302522800398,7.00198509592e-05
191,Oil,0.00054289335091,0.000474446195985,6.84471549244e-05
259,top,0.000441001343701,0.000372988001651,6.80133420501e-05
314,dollar,0.000382095027033,0.000314608118455,6.74869085779e-05
262,Officer,0.000439409281088,0.00037337785062,6.60314304679e-05
72,Technology,0.00115424539416,0.00108910807136,6.5137322798e-05
346,source,0.000361398213069,0.000297844612763,6.35536003057e-05
395,rules,0.000334333148654,0.000270977521276,6.33556273781e-05
268,than,0.000433041030638,0.000369999159551,6.30418710871e-05
174,may,0.000584286978838,0.000521780358376,6.25066204625e-05
202,Stock,0.00051901241172,0.000456513143384,6.24992683357e-05
84,UK,0.000995039132899,0.000932908584218,6.21305486814e-05
91,Holdings,0.000891555063078,0.000831547852125,6.0007210952e-05
381,lower,0.000340701399105,0.000282023242081,5.86781570238e-05
267,Insurance,0.000433041030638,0.000374644859771,5.83961708662e-05
305,Therapeutics,0.000394831527934,0.000337901594388,5.69299335463e-05
263,chief,0.000439409281088,0.000382506813991,5.69024670967e-05
308,Holding,0.000390055340096,0.000333223406753,5.68319333434e-05
115,Board,0.000773742429742,0.000717809415249,5.59330144933e-05
383,British,0.000340701399105,0.000285271983494,5.54294156106e-05
230,back,0.00046488228289,0.00041158304964,5.32992332507e-05
325,Products,0.000375726776583,0.00032266499716,5.30617794226e-05
242,win,0.000456921969827,0.000405345466126,5.15765037009e-05
226,X,0.000468066408116,0.000417073422628,5.09929854877e-05
61,bln,0.00131185959281,0.00126106395437,5.0795638448e-05
391,Estate,0.000337517273879,0.00028673391713,5.07833567493e-05
364,Income,0.000348661712168,0.000299176596743,4.94851154252e-05
357,Cash,0.000351845837393,0.000303205036095,4.86408012981e-05
336,stock,0.000367766463519,0.000319968541787,4.77979217323e-05
154,buy,0.000675034547759,0.000627786790689,4.72477570698e-05
412,Acquires,0.000327964898204,0.00028130851897,4.66563792336e-05
293,t,0.000409160091448,0.000363176802583,4.59832888652e-05
396,watch,0.000334333148654,0.000289008036119,4.53251125348e-05
331,cut,0.000370950588745,0.000325686326674,4.52642620704e-05
417,Director,0.000326372835591,0.000281113594485,4.52592411057e-05
165,talks,0.000630456794605,0.000585878026458,4.45787681464e-05
250,Chief,0.000447369594151,0.000402876422652,4.44931714991e-05
160,Japan,0.000651153608569,0.000606669971503,4.44836370661e-05
428,Communications,0.000318412522528,0.000274128800447,4.42837220809e-05
368,Sale,0.000345477586943,0.000301450715732,4.40268712107e-05
282,record,0.000420304529737,0.000377211365488,4.30931642486e-05
232,ALERT,0.00046488228289,0.000421946534748,4.29357481426e-05
341,White,0.000366174400907,0.000323737081826,4.24373190804e-05
304,government,0.000394831527934,0.000353852914727,4.09786132074e-05
390,president,0.000337517273879,0.000296707553269,4.08097206108e-05
285,bonds,0.000417120404511,0.000376951466175,4.01689383364e-05
355,Companies,0.000355029962618,0.000315940102435,3.90898601836e-05
398,600,0.000331149023429,0.000294498409108,3.66506143212e-05
175,against,0.000577918728388,0.000544391598612,3.3527129776e-05
201,30,0.000520604474333,0.000487863498022,3.27409763109e-05
264,Named,0.000436225155863,0.000403526170935,3.2698984928e-05
403,FDA,0.000331149023429,0.00030057355555,3.05754678785e-05
301,Limited,0.000401199778385,0.000371168706459,3.00310719255e-05
163,Corp,0.000644785358119,0.00061482431245,2.99610456684e-05
173,growth,0.000589063166676,0.000559368296527,2.96948701496e-05
463,REFILE,0.000299307771176,0.000270262798165,2.9044973011e-05
297,Receives,0.000402791840998,0.000374482422701,2.83094182967e-05
354,case,0.000355029962618,0.000327473134452,2.75568281667e-05
37,Markets,0.00197097351445,0.00194352706304,2.74464514071e-05
117,10,0.000761005928841,0.000734085609729,2.6920319112e-05
186,Fund,0.00054926160136,0.000522982392699,2.62792086616e-05
351,Trackers,0.000361398213069,0.000335172651601,2.62255614679e-05
252,DB,0.000445777531539,0.000420029777314,2.57477542247e-05
206,Medical,0.00051264416127,0.000488383296648,2.42608646216e-05
243,but,0.000456921969827,0.00043328464228,2.36373275473e-05
436,election,0.000312044272077,0.000288455750079,2.35885219981e-05
199,court,0.000523788599558,0.000500306177634,2.34824219236e-05
255,Best,0.000444185468926,0.000421069374566,2.31160943598e-05
195,European,0.000526972724783,0.000504172179916,2.28005448671e-05
254,Acquisition,0.000444185468926,0.000421686635435,2.24988334913e-05
156,North,0.000670258359921,0.000647896500037,2.23618598841e-05
269,20,0.000431448968025,0.000409438880307,2.2010087718e-05
272,falls,0.000429856905412,0.000408106896328,2.17500090848e-05
200,banks,0.000522196536945,0.00050066353919,2.15329977555e-05
311,fund,0.000388463277484,0.000367497628662,2.09656488214e-05
349,y,0.000361398213069,0.000340533074933,2.08651381362e-05
328,INDEX,0.00037413471397,0.000353625502828,2.0509211142e-05
347,higher,0.000361398213069,0.000341507697357,1.98905157122e-05
289,One,0.000410752154061,0.000391343390635,1.94087634253e-05
256,sell,0.000442593406313,0.000423830804768,1.8762601546e-05
189,100,0.000546077476135,0.000527433168435,1.86443077002e-05
41,Asset,0.00175445299913,0.00173674467209,1.77083270391e-05
323,Network,0.000377318839195,0.000359668161857,1.76506773387e-05
237,Chinese,0.000461698157665,0.00044468772464,1.70104330248e-05
313,Saudi,0.000385279152259,0.000368309814016,1.69693382428e-05
139,more,0.000700507549561,0.000684964639561,1.55429099995e-05
467,Firm,0.000299307771176,0.000283907512101,1.54002590755e-05
302,Mexico,0.00039801565316,0.0003836763609,1.43392922594e-05
375,Releases,0.000342293461717,0.000328870093259,1.34233684579e-05
56,Reports,0.00141693572525,0.00140469081224,1.2244913004e-05
360,Factors,0.00035025377478,0.000338161493701,1.20922810793e-05
480,STOXX,0.000292939520725,0.000280886182586,1.20533381393e-05
96,unit,0.000869266186501,0.000858025094643,1.12410918574e-05
348,ahead,0.000361398213069,0.000350636660728,1.07615523411e-05
279,percent,0.000423488654962,0.000412752596548,1.07360584134e-05
162,Brazil,0.000644785358119,0.000634934021798,9.85133632061e-06
445,Completes,0.000307268084239,0.00029758471345,9.68337078909e-06
429,state,0.000318412522528,0.000310807091002,7.60543152579e-06
499,All,0.000284979207662,0.000277702416001,7.27679166101e-06
367,bid,0.000347069649555,0.000341085360973,5.98428858216e-06
385,investment,0.000337517273879,0.000331696498289,5.82077559051e-06
65,CEO,0.00125295327615,0.0012478090894,5.14418674625e-06
246,Service,0.000452145781989,0.000447254230357,4.89155163256e-06
340,Olympics,0.000366174400907,0.000361909793432,4.26460747514e-06
295,CORRECTED,0.00040438390361,0.00040034240435,4.04149926017e-06
266,Europe,0.00043463309325,0.000430978035877,3.65505737373e-06
408,raises,0.000327964898204,0.000324646729422,3.31816878135e-06
330,Platform,0.000372542651357,0.000369641797995,2.90085336225e-06
317,Real,0.000380502964421,0.000378835736195,1.66722822605e-06
312,Investors,0.000385279152259,0.000383903772799,1.37537945936e-06
466,Law,0.000299307771176,0.000298039537248,1.26823392805e-06
88,year,0.000921804252718,0.00092254509911,-7.40846391866e-07
225,bond,0.000468066408116,0.000469800495764,-1.73408764874e-06
493,31,0.000288163332888,0.000290372507513,-2.20917462524e-06
335,City,0.000369358526132,0.000371785967328,-2.42744119575e-06
477,Africa,0.000294531583338,0.000297259839309,-2.72825597069e-06
44,Value,0.00164141655363,0.00164415554181,-2.73898818171e-06
485,Marketing,0.000291347458113,0.00029553800636,-4.19054824697e-06
235,Australia,0.000463290220278,0.000467981200573,-4.69098029526e-06
176,sources,0.00057314254055,0.000579542980703,-6.40044015287e-06
337,California,0.000367766463519,0.000374482422701,-6.71595918135e-06
338,500,0.000367766463519,0.000375522019953,-7.75555643358e-06
458,Distribution,0.000300899833789,0.000309312669952,-8.41283616315e-06
231,MSCI,0.00046488228289,0.000474348733743,-9.46645085251e-06
273,Offering,0.000429856905412,0.000439424763551,-9.56785813854e-06
50,Bank,0.00152360392029,0.00153366584635,-1.00619260537e-05
343,gets,0.000364582338294,0.000375294608054,-1.07122697599e-05
333,report,0.000369358526132,0.000380330157245,-1.09716311125e-05
89,Second,0.000905883626591,0.000917087213535,-1.12035869441e-05
78,3,0.00107145813831,0.00108345526131,-1.19971230002e-05
370,LLC,0.000345477586943,0.000357523992524,-1.20464055813e-05
399,cuts,0.000331149023429,0.000343229530306,-1.20805068769e-05
227,plan,0.000466474345503,0.000479709157075,-1.32348115717e-05
104,oil,0.000823096370734,0.000837363099255,-1.42667285211e-05
309,two,0.000390055340096,0.000404565768187,-1.45104280907e-05
413,Care,0.000326372835591,0.000341020386145,-1.46475505539e-05
251,trade,0.000445777531539,0.000460866456878,-1.50889253393e-05
361,it,0.000348661712168,0.000364151425007,-1.5489712839e-05
461,Property,0.000300899833789,0.000316557363303,-1.56575295146e-05
389,IPO,0.000337517273879,0.000355249873535,-1.77325996553e-05
322,Two,0.000377318839195,0.000395891628614,-1.85727894186e-05
377,More,0.000340701399105,0.000359765624099,-1.90642249944e-05
402,group,0.000331149023429,0.000350376761415,-1.9227737986e-05
172,4,0.000595431417127,0.00061482431245,-1.93928953234e-05
397,trading,0.000332741086041,0.000352196056606,-1.94549705648e-05
455,French,0.000302491896401,0.000322600022332,-2.01081259305e-05
419,Texas,0.000324780772978,0.000345113800325,-2.03330273472e-05
482,Life,0.000292939520725,0.000313406084132,-2.0466563407e-05
442,8,0.000308860146852,0.000329877203097,-2.10170562456e-05
125,not,0.000740309114877,0.000761504987257,-2.11958723798e-05
488,Names,0.0002897553955,0.000312463949123,-2.27085536224e-05
119,Industry,0.000757821803616,0.000780802511251,-2.29807076352e-05
291,July,0.000410752154061,0.000434291752118,-2.35395980573e-05
483,Syria,0.000291347458113,0.000315712690536,-2.4365232423e-05
124,Partners,0.000745085302715,0.000769984202345,-2.48988996303e-05
248,out,0.000450553719377,0.000475453305823,-2.48995864467e-05
319,High,0.000378910901808,0.000404143431803,-2.52325299955e-05
127,Health,0.000738717052264,0.000763974030731,-2.52569784665e-05
350,Center,0.000361398213069,0.000387152514212,-2.57543011434e-05
422,Executive,0.000321596647753,0.000348265079496,-2.66684317433e-05
415,Credit,0.000326372835591,0.000354892511979,-2.85196763883e-05
69,ETF,0.00120837552299,0.00123848520154,-3.01096785517e-05
388,Quarterly,0.000337517273879,0.00036795245246,-3.04351785809e-05
197,President,0.000525380662171,0.000556476916669,-3.10962544982e-05
294,Security,0.000405975966223,0.000437475518703,-3.14995524802e-05
310,Ltd,0.000390055340096,0.000421719122849,-3.16637827525e-05
177,rise,0.00057314254055,0.000604980625968,-3.18380854183e-05
339,has,0.000366174400907,0.000398068285361,-3.18938844539e-05
257,no,0.000442593406313,0.000475420818409,-3.28274120958e-05
451,Declares,0.000305676021627,0.000338551342671,-3.28753210441e-05
353,debt,0.000359806150456,0.000394169795665,-3.43636452086e-05
287,R,0.000415528341899,0.000450340534699,-3.48121928007e-05
431,Public,0.000316820459915,0.000351806207637,-3.49857477216e-05
270,tax,0.000431448968025,0.000466811653664,-3.53626856393e-05
158,Earnings,0.000655929796407,0.000691689534287,-3.57597378797e-05
275,RPT,0.000426672780187,0.000462783214312,-3.61104341248e-05
411,15,0.000327964898204,0.000364118937593,-3.61540393892e-05
495,seeks,0.000288163332888,0.000324809166493,-3.66458336053e-05
401,House,0.000331149023429,0.000368179864359,-3.70308409304e-05
245,high,0.000455329907215,0.000492476710829,-3.71468036141e-05
446,Series,0.000307268084239,0.000344496539457,-3.72284552177e-05
366,capital,0.000347069649555,0.000384326109183,-3.72564596277e-05
193,Trust,0.000530156850009,0.000569959193534,-3.98023435251e-05
426,T,0.00032000458514,0.000361519944462,-4.15153593218e-05
421,Digital,0.000323188710366,0.000364801173289,-4.16124629239e-05
468,Germany,0.000297715708563,0.000339558452509,-4.18427439454e-05
476,Analysis,0.000294531583338,0.000336374685924,-4.18431025858e-05
478,Study,0.000294531583338,0.000336537122995,-4.20055396564e-05
318,Senior,0.000378910901808,0.000421134349395,-4.22234475866e-05
93,US,0.000882002687402,0.000927255774159,-4.5253086757e-05
420,board,0.000323188710366,0.0003717209925,-4.8532282134e-05
356,issue,0.000353437900006,0.000403006372309,-4.95684723031e-05
220,S,0.000483987034242,0.000535035223342,-5.10481890996e-05
132,Trump,0.0007180202383,0.0007705689758,-5.25487374996e-05
102,trackers,0.000827872558572,0.000881805881788,-5.39333232159e-05
113,db,0.000784886868031,0.000839929604972,-5.50427369408e-05
101,x,0.00083264874641,0.000887881028231,-5.52322818207e-05
133,stake,0.000713244050462,0.000768489781295,-5.5245730833e-05
344,end,0.000362990275682,0.000419802365415,-5.68120897336e-05
437,PM,0.000310452209464,0.000367367679006,-5.69154695414e-05
98,Company,0.000850161435149,0.000912863849698,-6.27024145492e-05
326,about,0.000375726776583,0.000440171974076,-6.44451974933e-05
358,minister,0.000351845837393,0.000417073422628,-6.52275852349e-05
299,an,0.000401199778385,0.000467266477462,-6.60666990772e-05
233,data,0.000463290220278,0.000530714397262,-6.74241769844e-05
241,Growth,0.000456921969827,0.000525061587203,-6.81396173759e-05
134,000,0.000711651987849,0.000780380174867,-6.8728187018e-05
221,Resources,0.000474434658566,0.000546600742773,-7.21660842065e-05
215,Systems,0.000496723535143,0.000569244470423,-7.25209352796e-05
288,business,0.000412344216673,0.000485394454548,-7.30502378745e-05
53,new,0.00143763253921,0.00151141196767,-7.37794284556e-05
473,wins,0.000294531583338,0.000368667175571,-7.41355922331e-05
178,York,0.000569958415325,0.00064477770828,-7.48192929554e-05
216,plans,0.000491947347305,0.000567067813676,-7.51204663707e-05
179,National,0.000565182227487,0.000641723891352,-7.65416638649e-05
46,Market,0.00157932611174,0.00165637080953,-7.70446977883e-05
334,signs,0.000369358526132,0.000447059305872,-7.77007797398e-05
440,Expands,0.000308860146852,0.000387412413525,-7.85522666736e-05
490,United,0.0002897553955,0.000368602200743,-7.88468052427e-05
290,billion,0.000410752154061,0.000492411736,-8.16595819397e-05
392,month,0.000335925211267,0.000418210482123,-8.22852708559e-05
214,America,0.000499907660368,0.000583863806782,-8.39561464138e-05
444,C,0.000308860146852,0.000396671326553,-8.78111797012e-05
107,Business,0.000811951932446,0.000900518632328,-8.85666998823e-05
210,Outlook,0.000504683848206,0.000594519678618,-8.98358304112e-05
161,be,0.000646377420731,0.000736717090274,-9.03396695426e-05
456,P,0.000302491896401,0.000395664216715,-9.31723203137e-05
167,into,0.000620904418929,0.000714560673836,-9.36562549068e-05
427,Day,0.00032000458514,0.000413889656043,-9.38850709028e-05
265,Program,0.00043463309325,0.000528895102071,-9.42620088205e-05
416,Software,0.000326372835591,0.00042093942491,-9.45665893189e-05
196,first,0.000525380662171,0.000621451744933,-9.60710827624e-05
198,Solutions,0.000523788599558,0.000623400989781,-9.9612390223e-05
424,Project,0.000321596647753,0.000421946534748,-0.000100349886995
148,Russia,0.00068777104866,0.000790288836178,-0.000102517787518
234,rises,0.000463290220278,0.000579672930359,-0.000116382710081
465,sale,0.000299307771176,0.000418730280749,-0.000119422509573
244,Technologies,0.000456921969827,0.000576586626017,-0.000119664656189
33,Research,0.00213654802616,0.00225732299614,-0.000120774969981
342,prices,0.000364582338294,0.00048682390077,-0.000122241562475
57,shares,0.00138827859822,0.00151199674112,-0.000123718142902
64,Inc.,0.00126250565182,0.00138743999534,-0.000124934343518
147,Its,0.000689363111272,0.000817870650776,-0.000128507539503
425,Healthcare,0.00032000458514,0.000449073525548,-0.000129068940408
271,Mobile,0.000429856905412,0.000562097239314,-0.000132240333901
141,Services,0.000697323424336,0.000832619936792,-0.000135296512456
462,Directors,0.000299307771176,0.000435396324199,-0.000136088553023
258,Top,0.000442593406313,0.000579737905187,-0.000137144498874
430,Power,0.000316820459915,0.000455051209748,-0.000138230749833
292,euros,0.000409160091448,0.000555534781659,-0.000146374690211
188,Gold,0.000547669538748,0.000698739303153,-0.000151069764406
432,Fiscal,0.000315228397302,0.000467039065563,-0.000151810668261
108,International,0.000811951932446,0.000978813300386,-0.000166861367941
457,Award,0.000302491896401,0.000480553829842,-0.000178061933441
95,deal,0.000874042374338,0.00106009681054,-0.000186054436206
407,Update,0.000327964898204,0.000518011818336,-0.000190046920133
36,from,0.00199167032841,0.00218360905348,-0.000191938725065
211,Canada,0.000504683848206,0.000700428648688,-0.000195744800482
103,Corporation,0.000826280495959,0.00102497791587,-0.000198697419909
212,State,0.000503091785594,0.000703385003374,-0.000200293217781
223,American,0.000472842595954,0.000681131124694,-0.00020828852874
155,sales,0.000673442485146,0.000893988662087,-0.000220546176941
30,by,0.00223844003337,0.00246569727038,-0.000227257237015
316,Media,0.000382095027033,0.000616773557298,-0.000234678530265
62,Inc,0.00130708340498,0.00154237247334,-0.00023528906836
171,Launches,0.000604983792803,0.000842528598102,-0.0002375448053
150,loss,0.000682994860822,0.000929107556764,-0.000246112695942
90,million,0.000901107438753,0.00115674686759,-0.000255639428835
394,agreement,0.000334333148654,0.000591920685487,-0.000257587536833
278,Data,0.000423488654962,0.000684997126976,-0.000261508472014
579,Clinical,0.0,0.000269190713499,-0.000269190713499
578,San,0.0,0.000270132848508,-0.000270132848508
577,Washington,0.0,0.000270295285579,-0.000270295285579
